entry_id,dmsid
564a0ed6-6338-4cc9-b596-b448856f5cc9,780127922400075
b5465979-4eea-4763-bd37-783bb097963f,583678446556142
1449821e-3da7-4bca-89a1-6062cf62d888,583678446556142
932a6edf-6e99-4c56-ad80-21e804e4815f,583678446556142
3f39eaff-24f8-43d7-b659-e8ab5c2b4160,467758754293312
ba5fbabd-b0e9-4357-abea-1807351b136f,467758754293312
9cb572f7-3038-426c-a751-83508c383d36,419921711882719
d500933e-4b06-4e0c-9f55-9c838f39a914,419921711882719
a3b1f048-d7b1-4ffc-b7eb-9d22c42c05db,419921711882719
0feb3337-87fc-4846-a21d-6694cd9102e5,419921711882719
d55a0760-3d64-458d-9bfc-8f5cbe5497c3,393166545699820
45f3c1dd-37c2-4ec8-a0f0-b5131663aef6,393166545699820
adcba408-b324-474c-abe0-a31c55edad8d,393166545699820
26a5a968-b044-4ac5-a5a7-bf8f51e1c2d5,393166545699820
5ab281ba-1a5b-4ba3-9207-2400555b39df,393166545699820
b76d4f43-99d7-4bc9-84e3-34a287fd4706,393166545699820
c02059ae-cb51-468f-83f8-e12f0db8cc39,393166545699820
524f06ff-a624-41b4-a8ff-9423062c2ed9,393166545699820
051726b9-469e-47ca-ac26-a9ec4595edca,393166545699820
d1df62b4-8ead-4da8-9817-6c8046234209,393166545699820
39691cfa-3baf-4518-804d-dbdbfb63fcb5,563966003819588
35d7f082-02d2-490d-ae7e-4909c8091741,563966003819588
99ce12b1-ee27-4d0d-a3bb-44a35a880222,563966003819588
101ce56a-eaab-45e0-8026-9f8b82b96f4b,563966003819588
7c42af99-273d-42f6-9546-7ffeefeeb11d,529958977594784
ec4ec943-ed47-4ec2-bbc7-d32e85ca2c6e,529958977594784
011be297-6777-451f-83a1-7cb35421f798,529958977594784
f72c3644-1507-41f1-9ac6-c3aec6d7ac02,529958977594784
e4daba20-3533-4b10-94e1-252baff21777,419810167106565
57dcd7ee-a510-4812-96a0-0413201099b4,419810167106565
60815ba7-85a4-479d-8127-97d67330238e,593936251793174
2aaf7628-bdf1-4275-bd40-e8acb574de59,593936251793174
9c697682-3428-44ab-9c65-cb90db989e06,593936251793174
f593d85f-71e0-4e29-8745-be674dc29151,593936251793174
2f50dcce-0e1a-4be8-8f20-45cb1f11a2b7,593936251793174
6c588e70-62c1-40e9-9108-c7c9413d4f2a,593936251793174
d179e38c-e624-405c-9a27-59f8b7863159,593936251793174
0da7e091-7313-4087-bd39-bbc939b158c6,698339559525091
ec2171df-e182-4130-bdae-c19f0415a140,698339559525091
b4a1dcf1-2dd7-49e0-aaee-782ca08479ff,698339559525091
f11ca2ce-b8af-403b-8cf2-dcde186068e5,419810167106565
873e6bd0-23ea-418a-b333-f5e6e4b9b211,419810167106565
49f15a43-4c91-4c85-b585-f73f08e0c435,593936251793174
4c86160b-a17f-43f1-8d82-caa20f03d042,593936251793174
82716f95-b835-4c55-884e-b22ae544955d,593936251793174
f0aae665-5a59-4607-a311-cf55587aa016,593936251793174
8f4e2eb4-eb88-46db-a4e4-3e622a374bff,593936251793174
2f74c05a-eb37-49ca-bb4a-b4fc82262714,593936251793174
0f3f65be-7c1d-44aa-997a-cd212f518200,593936251793174
6658b917-bf2b-4871-9fef-c499e9614892,698339559525091
816d8505-b044-47fe-aed5-b435fc7227f9,698339559525091
256d046e-44e8-40a0-b99a-6f03963232be,698339559525091
5e3ef22e-b78f-4756-a6fb-9bbcdd545f44,222540404941605
0b9b5a45-b0e6-4040-b929-3763b7abbb49,222540404941605
8a624071-c292-4398-9232-d76fe6528db5,222540404941605
2e6162d5-1912-4f64-a9c0-652f4112725f,222540404941605
11e57cfc-f381-4e7f-a44f-d3ac97d7450d,222540404941605
a338588d-79a1-4414-8add-0bc542b211a7,222540404941605
22e5a776-ab93-46b0-be40-1032bf2bf7e7,222540404941605
94ac431d-cd4f-47e9-b0ca-9d6291b10583,222540404941605
8efc85a4-fc75-4b95-bffd-f075b652c3ad,222540404941605
f1c3a800-7bdd-428b-8e4a-265bf88e1d3a,222540404941605
44726acd-c897-489c-ac15-e59f76b1ea51,222540404941605
573036fb-28d7-4130-86c7-f929714f8907,222540404941605
054ab25b-5db4-40c5-81d3-1a6024a8ffed,222540404941605
f54b66ec-b578-4ddc-8c77-22d115139303,222540404941605
9e581c93-a10d-46f1-aeb4-42253d2d6745,222540404941605
e2fd7895-81a5-42c1-9dca-70c4a8f6b7bf,222540404941605
199a7c96-6a3d-4169-ac0c-64d38fad1ed2,222540404941605
c196afea-139f-466f-b69a-192b37d41b1a,222540404941605
6c3c816c-2a46-480e-a830-db5713b02ce3,222540404941605
51200302-1182-4ccb-9985-c834610acfac,222540404941605
79d4829a-87f1-4fae-b61d-5a55dbdcaedd,222540404941605
8949ff5c-62c4-4cff-82a2-e05c0acf5277,222540404941605
d04f7ce1-009b-4334-a3ea-a92678416f46,222540404941605
06f4a8b2-a639-42bc-92f2-b2ef95426f92,222540404941605
03f3a35e-7b6b-45f5-9181-749165042c12,222540404941605
efe2b271-cb51-43c1-b4a8-e10091112165,222540404941605
90ff8bdd-6aa7-4ee3-8931-abb7dc212608,222540404941605
91b0fbc9-b9d0-4c6d-85c9-08736213f14d,222540404941605
60fd9c5d-c06b-453c-9791-b160de59ce40,222540404941605
29c45e90-9663-44c3-b188-930cd0a4d72b,222540404941605
58cd3fe7-186f-4250-ad34-364ed1140cb1,222540404941605
8e506c9f-6a8a-4711-be19-261a9da40b47,222540404941605
8b011ff5-3c0f-4ebc-a5b8-2f653f98df55,222540404941605
dab4c894-1bca-4586-bf7e-83405dea9e3b,222540404941605
f60c829d-3445-449d-90b9-33ff66f9882e,222540404941605
d81525e0-45b5-4cbf-957e-8c43153007b2,222540404941605
fb2457d3-c32f-44ad-bac8-d94814c6a599,222540404941605
bf127539-f73c-41fe-b599-6f90e886e838,222540404941605
3aecd231-f86f-48b7-a8c0-b175af805319,222540404941605
3e573274-6ae9-4811-8e1a-09e453a076ed,222540404941605
43844e61-397c-4417-86cc-5a8dc2fc71e8,222540404941605
0408e13a-fb45-4260-8010-adc34e7da25e,222540404941605
6692e8f3-b011-450d-a0a7-6d6826f7c0a7,222540404941605
a89e8f6c-6ed1-4ac0-a05a-7e222494b34e,222540404941605
85a17a0b-ced8-4250-a855-354dbe1cb8c1,222540404941605
ce107816-5c3f-449d-b029-8ba544989bc8,222540404941605
688ac580-7eb4-4b6e-8614-378f4f1c7354,222540404941605
3aa4bc4a-c1d4-4d3a-875a-c7efea36b8b8,222540404941605
59c01c91-2b95-42ef-b591-236d24c3e1a4,222540404941605
96376cb5-b3f1-4da5-b0d2-ba7e3a355e71,222540404941605
c3f5df91-a97b-4716-8e0c-52888b8a9915,222540404941605
f29a8a9e-1725-44fb-8903-c75443559294,222540404941605
c35338fa-58fe-4b07-90b9-9af07559da3e,222540404941605
bd6f8983-2f62-4f71-8919-b505dd65c3cd,222540404941605
7b435eab-7314-4b17-afde-84016f5ac644,222540404941605
095d08b1-0990-4ac7-a485-a9d7d04ce455,222540404941605
3208976e-4b79-4fe7-a9cb-af4fc2badd58,222540404941605
76db7630-71a5-4663-9a3d-9e27962b1552,222540404941605
0d04feca-706b-4b34-91be-b0730303baf4,222540404941605
b4d399c3-8928-482b-8070-cd11851f6261,222540404941605
370de21d-b88f-41d2-bf0f-04744a4c5ed5,222540404941605
98dd8b82-a655-4f0b-a546-6d5d50041a07,222540404941605
4b8ae64c-746a-4e11-b62a-8b6db7dbb74d,222540404941605
9c666815-c3fd-4968-86a6-1afca1ba04be,222540404941605
a97907d4-ecf2-446e-9753-9e5cdbc16506,222540404941605
31c4d5ce-8326-4bd8-9a87-86520b142c32,222540404941605
3160cfcb-57bc-4be9-b63b-eb1f53e81862,222540404941605
2b642c02-c69a-49fd-b23e-8f34675b3f03,222540404941605
3abb6b10-d7ab-4444-a230-23bb2990eed4,222540404941605
3cf06f71-e6a6-474c-a6f5-be96524eeaca,222540404941605
ff8b6fd5-9e66-4a07-8dd8-22dd6204bdbf,222540404941605
ccec5c59-d4a6-42f9-8147-61d2c5275822,222540404941605
359b46d0-bcbf-4c13-919f-15ed4744105b,222540404941605
c84da8ea-3a4c-43ff-be15-80335f5e423f,222540404941605
276e34aa-5959-47eb-afaa-adb7d7bcae4e,222540404941605
c92b2ebb-b5e8-41a6-a6e3-30f9593bc96e,222540404941605
c8b1b673-b460-4816-90d9-3c2e94fcf355,222540404941605
6ac165ea-f0e0-4675-a23b-0b8ec6e5833b,222540404941605
d7f107d0-b778-4683-87dd-d4a8f66e9d3c,222540404941605
e269b890-6ada-4438-ac76-54117457ecf2,222540404941605
683bd15c-fba6-41f5-8933-5397de570143,222540404941605
73163e27-cf33-4501-a84d-0c18d59ac378,222540404941605
f86a87c1-56a9-458e-83eb-7c5f2d2d27fd,751350604515746
4aa7ebed-1495-478b-8d40-e951ff1aed88,354432998257040
393be031-b916-4918-8ef4-cd4d902800a9,354432998257040
5ddf0f91-253d-4ca3-b09b-97f6f5ea02fe,121238566644234
7a553bd6-4b61-45d4-affe-a8cc366abe8d,354432998257040
8acae0c9-15b6-4879-88e8-ee0437bd94a0,354432998257040
66b92ee7-8e0d-4232-b811-b9eba11caf83,121238566644234
f74363a8-ba37-45d7-8ad1-8e587d800e41,339146172355638
1e8b2fdf-2dc4-4bd4-a458-ff00527d3a19,339146172355638
e833d5d7-a8ec-43e6-97ec-a67097d78685,912013211588502
c5fb0ea8-6928-4dfa-b0f1-83fe9c83b5c7,912013211588502
a9e76b8b-356a-443f-b5ef-b0534c39344c,912013211588502
e0c09d44-bd7f-4c54-9f0f-d1b1b31af7cc,354432998257040
53fc617f-a431-4533-b6ab-36b3da04888a,354432998257040
f86a4f5d-f7c7-414a-95c6-4bdca1bec882,121238566644234
5317b7af-28f0-4cf6-a252-ce498482dd91,354432998257040
54cf60ab-faca-406c-8a52-592c600ae435,354432998257040
9fe2a602-5a99-4abc-bb34-65abf030e052,121238566644234
64c66474-8d6a-4ac4-b434-5b5f72ab9216,544070185071486
623d0429-602b-4d77-9b27-898020d045d1,912013211588502
03e7c487-3107-4898-bdf6-b3b715ccd234,912013211588502
40b6b05c-5537-4ba7-9248-d4517bde004d,912013211588502
32fb48b5-0f38-4066-a9b6-ebe57f72839c,142267566459170
9c07d798-5faf-4c86-aa4f-08a8f37d62f3,142267566459170
df5ad27f-8098-4da9-b8f2-602708f904fc,478371236448752
ee39e68f-32c4-4f59-b870-ffe88ad98240,478371236448752
d81b97c8-a9b1-4447-a7b2-b8f445d7d590,478371236448752
8989be23-8d92-47e1-a476-de7a3bf9e853,394802349260141
e9e90bf2-a81d-4446-ab04-6b7c47d59296,364365762007127
8e305cda-4de0-4f8c-bc44-6df8159453a5,364365762007127
5bb58fcc-5269-46ec-ba63-7a7f50dc12ca,364365762007127
4af519c0-ec35-4a1f-8c38-7433e1e0b029,364365762007127
6776dab6-42e5-4a85-8131-6c165e24b6b5,364365762007127
ebb823ab-edde-4808-a777-d2444d54d679,364365762007127
4efabf8b-d442-4381-9036-8cec7b4c4e32,364365762007127
a6ba087f-551e-4bed-9cf0-fe7559f14073,402004256933338
4baa0e97-607c-42c3-87a7-7f12e21e0eaf,402004256933338
8a519d63-1271-4378-bfca-63a634ea25ac,700026785994642
2a7010bc-2e73-498c-bf93-5b82046ee0a6,700026785994642
066f5ab8-ef45-4a37-95dd-34e263dcb406,700026785994642
bdf87596-5d15-46e0-8c1e-3125330c6d12,402004256933338
bc862c50-2663-41a0-bfe6-eafbe4630c68,402004256933338
c6ec836e-fed7-4df8-8a88-79291d4c0c01,709489490993948
683cf17a-1524-4b9c-84c5-c19c240bfd31,643116257697828
ae3ef6fb-796b-4d62-9303-d5b99b707b6d,643116257697828
98b03472-3600-499d-a1e8-7805ba4cb0b8,643116257697828
6de2948d-8fc9-4755-b21e-0383c7cd9cf7,351701997614822
1d9c411d-07ec-4cd6-a8df-1749c0788bd3,351701997614822
f7d6ebda-2fe2-479c-b3bd-b70d3aaa1a18,351701997614822
e676fd13-d081-4d50-b5f2-967a9abcc22e,351701997614822
2c70adca-baa8-4a16-8ef0-50dc9224b376,973958566303519
071d5369-1131-43f1-89de-1a3d5dad0b3e,840932014387873
5dd091ec-2c82-4a80-a84e-6affd2ee7a52,840932014387873
f1ef4dee-11a6-42a3-9c52-88a81d9b8e07,840932014387873
19a3350a-5e99-44f0-aea8-af5c251c8400,788948813466019
8ffcdb51-468f-4f4a-8df7-8e532a92f483,788948813466019
bbf6fbdf-db7c-462c-bf8e-082d8ae7bc68,788948813466019
1f8499fa-b473-4b52-8ac0-0a1b184e8bdd,853647395115602
a9356d5c-e76f-4c6f-a3e5-8828a8b28c6f,853647395115602
9bf4cbcc-d73d-4547-adc3-11737e3250a4,767915070334028
e6c729ae-6b61-4def-8374-0b76e3e60c19,767915070334028
4e4b5487-a8f7-489b-9b98-83c33844da2e,968305713142408
f9d25917-c4af-4d80-8bba-0d42261eb844,641414197553009
f8bbe236-a000-4a77-9cbb-811fa273efb0,153559978386006
5af7d2c1-db0d-41d0-be2f-e69aa9b9cfbd,153559978386006
63678ab2-4d88-4774-834e-5071f9702386,153559978386006
b74031b6-fb61-487d-a888-ce91a6fe93bb,153559978386006
353c8371-292a-40bd-bea8-298df0d4cacf,153559978386006
7efd18de-8425-4c03-994b-269bc48d00b1,153559978386006
470db602-bf18-4ff1-9e84-aed79d0e6235,153559978386006
d05f3b13-3dc2-4c77-97a4-54ae6fd83e13,153559978386006
b94d926a-8ba0-4e7f-a543-0296cde7ea2d,153559978386006
c70981d8-7694-482c-a12b-96616ddbf24e,153559978386006
effc6af2-9e48-4d34-b23d-b6aa311c06e3,153559978386006
1917044f-40b1-44f1-a2b4-41713acde955,153559978386006
a3a3d35e-c68f-4fb6-9f38-414e03345350,153559978386006
c047561b-c837-4265-8131-096f2bb29c97,153559978386006
01f25248-18ff-4913-907c-2c4d3ea2023e,153559978386006
3790fb40-abd2-4add-850b-137ffd5191eb,153559978386006
47f39e3d-20d7-4e83-82ad-8633196e40b2,153559978386006
80569bfc-2093-4bef-b4dd-aba2d1d22f9e,153559978386006
94f66a44-b5f9-4f71-b2ee-ed312818510f,153559978386006
c57ff943-b7ca-45f0-b3c2-44efe54d5c03,153559978386006
d67e4f65-5556-4ed6-b68b-c864b4d00e0c,153559978386006
50caf54d-7ff5-496e-a9d4-678d0f528d6e,153559978386006
f908564a-0d6a-4ac9-a289-5b2e724417be,153559978386006
d0565af3-badc-48d0-893d-8c2bd3ac25ae,153559978386006
66365121-940c-480a-8a2e-1470b5e3e3ea,153559978386006
f5612846-ab67-4f09-9d24-114e8a394b01,153559978386006
d101b7ca-8dc1-4dc6-b244-14fa6aefbed8,153559978386006
c525be23-ad35-459d-bded-43adf47d1985,153559978386006
77c5a64d-7319-4620-b8f1-7842db91d142,153559978386006
1fad58f3-5349-4d91-965c-dba810f77126,153559978386006
79188973-9cd8-4f8e-a942-679bf6afd4a0,153559978386006
b9ca04f8-b476-4f1e-ba21-0d78005e5c6a,153559978386006
311c3c5f-5cb3-4a7d-836b-8bdd9ea4ade5,153559978386006
cb91ffe0-2de8-499e-8e9d-1eaa17ad65ac,153559978386006
95d7ce47-c752-4eb7-8e1b-557a70bf415f,153559978386006
b0f624f6-5037-4594-a577-7346cc64745c,153559978386006
1d8904e5-6c4d-4dbb-86c6-3f1e4fb08c95,153559978386006
9fe4f905-f0fc-49fb-a718-ab1bfa5f6699,153559978386006
ad02dc3e-3d4c-4699-b23c-27eb6eac97ee,153559978386006
bd432cb4-a26c-4275-a73b-e544144a76e5,153559978386006
d4200ff4-d599-4ca2-a711-e7616738df7b,153559978386006
c0925079-f8ea-44dd-8b1e-023f94ba1441,153559978386006
9eb3fd96-286d-479a-a4d7-80ebcb6bc509,153559978386006
bfbb346f-d9ff-4750-9c97-b21c77c413a1,153559978386006
dc96f3e8-8797-4ad1-818a-802cdea65740,153559978386006
62239bd1-b555-4c17-ac3c-a7dd386234f8,153559978386006
199ee683-1aac-4292-9682-2ddbd14456d3,153559978386006
09189c3b-fc80-4db0-99ff-7840cd6bce70,153559978386006
4beb7417-3031-4175-8f61-dc8619bdcc47,153559978386006
6279f14e-b520-4f75-90d1-05d8d524f11d,153559978386006
698fdefa-52fb-4de5-874e-a965e718f901,153559978386006
6b5e5f4d-d1af-4045-8cf8-4688051cbee6,153559978386006
595af919-8d6a-4307-8668-da18751e8fc4,153559978386006
6ef42da1-6a35-4d72-9028-cfb2208aecb4,761690135466530
ece62e3f-c1c5-4108-8f05-3d25e21fc611,761690135466530
55adf565-4c56-459b-834d-cf26a1bf65d2,539396205795537
65b13c70-39f6-40bc-93d7-42901d1d4d42,539396205795537
ffc0ffe9-ae60-4681-b55c-3c55c9de5bde,539396205795537
a05f1e1a-9638-4c60-8313-495787a786bc,986176316151178
939cf75f-b3d4-4dd6-96d1-c175a67e3094,986176316151178
f5861ecb-6781-4427-aea1-00b61b7d04e1,986176316151178
b6fbb1fd-3ec9-4add-b160-093274db78cf,628240955842140
bbe38246-96be-47ea-b699-da0f51b1e983,832402486727926
263d8d27-ed1c-4e93-9936-15c01b1533e8,359951725183748
da00c782-09f6-4f8b-a763-e259b3dc342e,359951725183748
4a1ba33c-a204-4d90-84c4-09090c05af00,359951725183748
192e5b43-1028-496a-afa4-aa138ed12f61,329522478501896
20a42f7f-729d-4b14-a387-265221bf171b,329522478501896
793c3bd8-5b4c-4a6e-9504-66d851dad73a,329522478501896
4a6e68a8-aa21-46e1-858f-97119de76e0d,707996888629694
c9111760-6b73-4218-b325-0f92f67e7241,707996888629694
76ddcd80-191d-45d4-adfa-825ebb4ca6d7,707996888629694
7fadccb4-6657-4f49-a187-79f1a1423caa,707996888629694
